M6PR	SH3GL3
RILP	HLA-DOB
KRT16	KRT18
KRT27	KRT18
GHDC	LYZ
GHDC	CHIT1
GHDC	CAMP
PNOC	CXCL10
PNOC	CXCL5
PNOC	CXCL11
PNOC	CNR2
PNOC	ADRA2C
PNOC	DRD2
PNOC	CCL1
PNOC	CXCL9
PNOC	CCL20
PNOC	S1PR5
PNOC	CXCL13
GPR25	MC4R
GPR25	GPR15
GPR25	INSL3
TRIM35	GBP5
TRIM35	IRF4
ACSM1	GBP5
C3AR1	OLR1
C3AR1	CXCL11
C3AR1	ADRA2C
C3AR1	SNAP25
C3AR1	CCL1
C3AR1	S1PR5
C3AR1	CXCL13
C3AR1	CXCL10
C3AR1	CLEC5A
C3AR1	CXCL5
C3AR1	PIGR
C3AR1	CNR2
C3AR1	DRD2
C3AR1	CXCL9
C3AR1	CCL20
TRIM8	GBP5
TRIM8	IRF4
PRL	CNTN5
PRL	DRD2
LSM3	C8orf34
CCL11	CXCL10
CCL11	CXCL5
CCL11	CXCL11
CCL11	CXCL9
RNASE3	LYZ
PYGO1	HIST1H3J
MAP2K1	NTN1
MAP2K1	DCC
MAP2K1	PAK7
MAP2K1	FGG
LRG1	CHIT1
LRG1	CAMP
LRG1	LYZ
AXIN2	PSMA8
IGF1	SPP1
IGF1	LEFTY2
IGF1	ALOX15B
IGF1	FGG
IGF1	KLK1
MUC17	GALNTL6
KCNAB3	KCNB2
INSL5	CXCL10
INSL5	CCL20
INSL5	CXCL5
INSL5	CXCL11
INSL5	S1PR5
INSL5	CCL1
INSL5	CNR2
INSL5	ADRA2C
INSL5	INSL3
INSL5	DRD2
INSL5	CXCL9
INSL5	CXCL13
GUSB	LYZ
TRAPPC1	LYZ
MTNR1A	CXCL11
MTNR1A	ADRA2C
MTNR1A	CCL1
MTNR1A	S1PR5
MTNR1A	CXCL13
MTNR1A	CXCL10
MTNR1A	FAT3
MTNR1A	CXCL5
MTNR1A	CNR2
MTNR1A	DRD2
MTNR1A	CXCL9
MTNR1A	CCL20
PTGER4	MC4R
PTGER4	GPR15
PTGER4	INSL3
PA2G4	LYZ
RPS9	HBA2
IL17D	IL23R
HSPA4	OLR1
HSPA4	ENDOG
MAT2A	IL4I1
GPR27	MC4R
GPR27	GPR15
GPR27	INSL3
UGT1A6	SULT1E1
PCSK9	AMBN
PCSK9	SPP1
PCSK9	DMP1
PCSK9	APOA1
PCSK9	FGG
MTCH2	MC4R
IL12A	IL23R
RNASE2	LYZ
TACR3	ADRA1D
HIST1H2AE	HIST1H3J
PTGDR	MC4R
PTGDR	GPR15
PTGDR	INSL3
TSNARE1	SNAP25
TRH	ADRA1D
REEP4	OR10A5
REEP4	OR2AG2
REEP4	OR51E2
REEP4	OR8B2
REEP4	OR2D3
BCR	CD79A
TACR1	SH3GL3
TACR1	ADRA1D
CBR4	SEPT3
DEFB4A	CAMP
SCN1A	SCN10A
SCN1A	ATP1A2
LRP8	APOA1
NTSR2	ADRA1D
CDC25A	PSMA8
UBE2E1	PSMA8
MZB1	POU2AF1
CTLA4	TNFRSF9
CTLA4	IFNG
CTLA4	IDO1
CTLA4	CARTPT
CTLA4	GZMB
GP9	F9
GTPBP2	LEFTY2
GTPBP2	FGG
SCG2	AMBN
SCG2	SPP1
SCG2	FGG
SCG2	DMP1
SCG2	APOA1
PITX2	LEFTY2
CDK5R2	RUFY4
RAC3	PAK7
FOXI1	SLC26A4
C1GALT1C1	GALNTL6
RAB24	RAB3B
ADORA2B	MC4R
ADORA2B	GPR15
ADORA2B	INSL3
CTNNA1	CDH8
UBB	LGR6
UBB	SH3GL3
UBB	HIST1H3J
UBB	PSMA8
P2RY1	ADRA1D
UGT2B7	SULT1E1
UGT1A8	SULT1E1
IL13	IL1A
IL13	IFNG
IL13	CXCL10
IL13	CXCL9
IL13	IL23R
ROBO4	NTN1
UGT2B4	SULT1E1
UGT2B4	AKR1D1
STX8	SNAP25
GNB2	S1PR5
GNB2	CXCL13
GNB2	CXCL10
GNB2	ADRA1D
GNB2	CXCL9
GNB2	CCL20
GNB2	CXCL11
GNB2	MC4R
GNB2	ADRA2C
GNB2	CCL1
GNB2	CXCL5
GNB2	CNR2
GNB2	DRD2
GNB2	GPR15
GNB2	INSL3
KRT28	KRT18
PRKCB	ADRA2C
ADRB2	MC4R
ADRB2	SH3GL3
ADRB2	GPR15
ADRB2	INSL3
S1PR1	CXCL11
S1PR1	ADRA2C
S1PR1	CCL1
S1PR1	S1PR5
S1PR1	CXCL13
S1PR1	CXCL10
S1PR1	CXCL5
S1PR1	CNR2
S1PR1	DRD2
S1PR1	CXCL9
S1PR1	CCL20
S1PR1	BLK
CNNM3	HPSE2
FEN1	ENDOG
CPLX1	SNAP25
CPLX1	GAD1
NXNL1	VSX1
VAMP5	SNAP25
CXCL10	GBP5
CXCL10	CXCL11
CXCL10	ADRA2C
CXCL10	IFNG
CXCL10	CCL1
CXCL10	CCL7
CXCL10	S1PR5
CXCL10	CXCL13
CXCL10	IDO1
CXCL10	CXCL5
CXCL10	CNR2
CXCL10	DRD2
CXCL10	CXCL9
CXCL10	CCL20
GAA	OLR1
GAA	SNAP25
GAA	CLEC5A
GAA	PIGR
IBTK	CD79A
STX18	SNAP25
NMUR1	CXCL11
NMUR1	ADRA2C
NMUR1	CCL1
NMUR1	S1PR5
NMUR1	CXCL13
NMUR1	CXCL10
NMUR1	CXCL5
NMUR1	ADRA1D
NMUR1	CNR2
NMUR1	DRD2
NMUR1	CXCL9
NMUR1	CCL20
ALCAM	PROM1
NUDT6	KCNK15
FGB	LEFTY2
FGB	FGG
FGB	APOA1
PRKCE	ADRA2C
DRD5	MC4R
DRD5	GPR15
DRD5	INSL3
GRM5	ADRA1D
IL7R	GZMB
IL7R	IFNG
IL7R	SH3GL3
SLAMF1	PVRL4
FOS	GAD1
FOS	IL1A
FOS	MC4R
ITPR1	IGLL5
ITPR1	SNAP25
ITPR1	CD79A
KRT78	KRT18
FGA	AMBN
FGA	SPP1
FGA	LEFTY2
FGA	F9
FGA	FGG
FGA	DMP1
FGA	APOA1
UQCRFS1	AICDA
GPR37	CXCL11
GPR37	ADRA2C
GPR37	CCL1
GPR37	S1PR5
GPR37	CXCL13
GPR37	CXCL10
GPR37	CXCL5
GPR37	CNR2
GPR37	DRD2
GPR37	CXCL9
GPR37	CCL20
CHRM1	LAMC3
CHRM1	PAK7
CHRM1	ADRA1D
RAB33B	RAB3B
CXCL8	IL1A
CXCL8	CXCL11
CXCL8	ADRA2C
CXCL8	IFNG
CXCL8	CCL1
CXCL8	CCL7
CXCL8	S1PR5
CXCL8	CAMP
CXCL8	CXCL13
CXCL8	CXCL10
CXCL8	CXCL5
CXCL8	CNR2
CXCL8	DRD2
CXCL8	CXCL9
CXCL8	CCL20
ISG20	IRF4
ADH1B	GSTA1
ADRA1B	ADRA1D
ANKK1	DRD2
GABARAP	GABRA4
CXCL11	ADRA2C
CXCL11	IFNG
CXCL11	CCL1
CXCL11	CCL7
CXCL11	S1PR5
CXCL11	CXCL13
CXCL11	CXCL10
CXCL11	CXCL5
CXCL11	CNR2
CXCL11	DRD2
CXCL11	CXCL9
CXCL11	CCL20
ETV5	IFNG
PRND	CNTN5
PRND	LY6H
GLB1	LYZ
MYOZ2	SMPX
KRT73	KRT18
SDC2	AMBN
SDC2	SPP1
SDC2	FGG
SDC2	HPSE2
SDC2	DMP1
SDC2	APOA1
KIF5B	HLA-DOB
AHSP	SLC4A1
AHSP	HBA2
BPTF	HIST1H3J
KRT74	KRT18
P2RY12	CXCL10
P2RY12	CXCL5
P2RY12	CXCL11
P2RY12	CNR2
P2RY12	ADRA2C
P2RY12	DRD2
P2RY12	CCL1
P2RY12	CXCL9
P2RY12	CCL20
P2RY12	S1PR5
P2RY12	CXCL13
MYL1	TNNT1
WDR48	UBD
CALB2	GAD1
CANT1	LYZ
CANT1	CHIT1
CANT1	CAMP
KCNS1	KCNK15
HIST1H1E	HIST1H3J
MT1E	MT1G
MT1E	MT1H
HTR1E	CXCL11
HTR1E	ADRA2C
HTR1E	CCL1
HTR1E	S1PR5
HTR1E	CXCL13
HTR1E	CXCL10
HTR1E	CXCL5
HTR1E	CNR2
HTR1E	DRD2
HTR1E	CXCL9
HTR1E	CCL20
CYCS	CLEC3A
CYCS	AICDA
CYCS	ENDOG
NPFFR2	ADRA1D
GLUL	GAD1
GLUL	GFAP
PABPC5	PCDH11X
SEC16B	MC4R
P2RY14	CXCL10
P2RY14	CXCL5
P2RY14	CXCL11
P2RY14	CNR2
P2RY14	ADRA2C
P2RY14	DRD2
P2RY14	CCL1
P2RY14	CXCL9
P2RY14	CCL20
P2RY14	S1PR5
P2RY14	CXCL13
KRT17	KRT18
F2	SPP1
F2	ADRA1D
F2	APOA1
F2	F9
F2	FGG
AGR3	AGR2
GABRB3	GABRA4
CLOCK	PIWIL1
TMOD3	TNNT1
CCL19	CXCL10
CCL19	CXCL5
CCL19	CXCL11
CCL19	CNR2
CCL19	ADRA2C
CCL19	DRD2
CCL19	CCL1
CCL19	CXCL9
CCL19	CCL20
CCL19	CCL7
CCL19	S1PR5
CCL19	CXCL13
PLG	LEFTY2
PLG	MMP12
PLG	FGG
OLR1	SNAP25
OLR1	CLEC5A
CLTB	SH3GL3
PSMD1	LYZ
PSMD1	PSMA8
PSMD1	UBD
GPRC6A	ADRA1D
TERT	IFNG
TERT	SULT1E1
MAP3K11	IFNG
SLCO4C1	OLR1
SLCO4C1	SNAP25
SLCO4C1	CLEC5A
SLCO4C1	PIGR
LPL	APOA1
LPL	LIPG
NLRP6	AIM2
RPL38	NR0B1
ADAM17	BTC
CD34	CD79A
CD34	PROM1
HSPB7	SMPX
PSMD2	PSMA8
PSMD2	UBD
HSPA6	DNAJC5B
RAB1B	RAB3B
P2RY2	ADRA1D
XCR1	CXCL11
XCR1	CCL1
XCR1	CCL7
XCR1	CXCL13
XCR1	CXCL10
XCR1	CXCL5
XCR1	ADRA1D
XCR1	CXCL9
XCR1	CCL20
GLS2	GAD1
SART1	MAGEC1
SEC22A	SNAP25
PSMC5	PSMA8
PSMC5	UBD
KRT25	KRT18
PCP2	CXCL11
PCP2	ADRA2C
PCP2	CCL1
PCP2	S1PR5
PCP2	CXCL13
PCP2	CXCL10
PCP2	CXCL5
PCP2	CNR2
PCP2	DRD2
PCP2	CXCL9
PCP2	CCL20
APOBEC4	AICDA
KRT2	KRT18
CASP3	GZMB
CASP3	KRT18
CASP3	DCC
CASP3	ENDOG
CASP3	GFAP
CD200R1	CD200R1L
CYP4A11	ALOX15B
PSMA8	UBD
VEGFB	LEFTY2
VEGFB	FGG
ACOT1	FBP1
PPP2R1B	PSMA8
MUCL1	GALNTL6
ADCY6	S1PR5
ADCY6	CXCL13
ADCY6	CXCL10
ADCY6	CXCL9
ADCY6	CCL20
ADCY6	CXCL11
ADCY6	MC4R
ADCY6	ADRA2C
ADCY6	CCL1
ADCY6	CXCL5
ADCY6	CNR2
ADCY6	DRD2
ADCY6	GPR15
ADCY6	INSL3
RAB6A	RAB3B
GSTM1	GSTA1
TNKS	PSMA8
RTP1	OR51E2
RTP1	OR8B2
RTP1	OR10A5
RTP1	OR2AG2
RTP1	OR2D3
PTPN2	IFNG
HAVCR2	TNFRSF9
FUT1	IL4I1
CD7	CD79A
TLR8	CXCL10
ADCY4	S1PR5
ADCY4	CXCL13
ADCY4	CXCL10
ADCY4	CXCL9
ADCY4	CCL20
ADCY4	CXCL11
ADCY4	MC4R
ADCY4	ADRA2C
ADCY4	CCL1
ADCY4	CXCL5
ADCY4	CNR2
ADCY4	DRD2
ADCY4	GPR15
ADCY4	INSL3
ELMO1	NTN1
ELMO1	DCC
ELMO1	IGLL5
ADRBK1	ADRA1D
ADRBK1	DRD2
TCAP	TNNT1
LEP	MC4R
LEP	CARTPT
CASP2	MZB1
MID1	GBP5
MID1	IRF4
RAB8B	RAB3B
SPACA4	CNTN5
SPACA4	LY6H
NFKBIB	PSMA8
GNAI2	S1PR5
GNAI2	CXCL13
GNAI2	CXCL10
GNAI2	CXCL9
GNAI2	CCL20
GNAI2	BLK
GNAI2	CXCL11
GNAI2	ADRA2C
GNAI2	SNAP25
GNAI2	CCL1
GNAI2	CXCL5
GNAI2	CNR2
GNAI2	DRD2
PANK2	FA2H
DAB2	SH3GL3
UBA6	UBD
KLK2	KLK1
ABCF1	NR0B1
SPHK1	SPHKAP
SPHK1	S1PR5
AMBN	DMP1
AMBN	APOA1
AMBN	WDR72
AMBN	FGG
AMBN	SPP1
CD46	PVRL4
OAZ3	PSMA8
AURKB	PSMA8
C1QB	IGLL5
C1QB	MARCO
ANAPC2	PSMA8
PAK2	LAMC3
PAK2	PSMA8
PAK2	PAK7
PAK2	MAPK4
SNAP47	SNAP25
VAMP2	SH3GL3
VAMP2	GAD1
VAMP2	SNAP25
GAK	SH3GL3
GBA	CHIT1
TOLLIP	IL1A
TOLLIP	CHIT1
TOLLIP	CAMP
TOLLIP	LYZ
IL1RAP	IL1A
IL20RA	IL26
IL20RA	IL17D
IL20RA	IL24
EDNRA	ADRA1D
MRPL1	IDO1
CLU	LEFTY2
CLU	FGG
CLU	APOA1
ALOX12B	ALOX15B
EXOSC4	AICDA
STAT2	IRF4
TLN1	FGG
DVL3	PSMA8
AGGF1	FGG
SFTPC	ADRA2C
UBE2N	UBD
HTR1A	CXCL11
HTR1A	ADRA2C
HTR1A	CCL1
HTR1A	S1PR5
HTR1A	CXCL13
HTR1A	CXCL10
HTR1A	CXCL5
HTR1A	CNR2
HTR1A	DRD2
HTR1A	CXCL9
HTR1A	CCL20
SCD5	FA2H
BAIAP2	IGLL5
DEGS1	OLR1
DEGS1	CLEC5A
DEGS1	SNAP25
FCAMR	IGLL5
CNGB3	GUCY2D
BIN1	SH3GL3
HSD11B2	AKR1D1
PITPNA	NTN1
PITPNA	DCC
SLC17A8	SLC18A1
PLXND1	SEMA3E
CYC1	AICDA
PLD6	PIWIL1
CPNE1	PIGR
MET	LAMC3
MET	SH3GL3
SNX18	SH3GL3
GLS	GAD1
RABGGTB	RAB3B
APOL1	AMBN
APOL1	SPP1
APOL1	DMP1
APOL1	APOA1
APOL1	FGG
STX4	SNAP25
COX5A	AICDA
SPTBN5	SCN10A
EGR3	GABRA4
MC5R	MC4R
MC5R	GPR15
MC5R	INSL3
TUBA3E	GZMB
RUVBL1	HIST1H3J
MPI	FBP1
BCKDHB	IL4I1
KIAA0319L	RTN4R
RPS15A	HBA2
TPO	IL4I1
BID	GZMB
CYP8B1	AKR1D1
PNMA1	DNER
CAMK2G	IFNG
RAP2B	OLR1
RAP2B	SNAP25
RAP2B	CLEC5A
PRMT5	PIWIL1
GCSH	GAD1
CXCR2	CXCL11
CXCR2	ADRA2C
CXCR2	CCL1
CXCR2	CCL7
CXCR2	S1PR5
CXCR2	CXCL13
CXCR2	CXCL10
CXCR2	CXCL5
CXCR2	CNR2
CXCR2	DRD2
CXCR2	CXCL9
CXCR2	CCL20
AGTRAP	FGG
GPR4	ADRA1D
RAB43	RAB3B
PCK1	IL4I1
PCK1	FBP1
DEF6	IRF4
CACNB2	SNAP25
TRIP10	SH3GL3
DYNC1I1	HLA-DOB
HCLS1	CNTN1
GHRHR	MC4R
GHRHR	GPR15
GHRHR	INSL3
OSBPL1A	HLA-DOB
ENSG00000258947	GFAP
PLA2G16	PLA2G2D
P2RY13	CXCL10
P2RY13	CXCL5
P2RY13	CXCL11
P2RY13	CNR2
P2RY13	ADRA2C
P2RY13	DRD2
P2RY13	CCL1
P2RY13	CXCL9
P2RY13	CCL20
P2RY13	S1PR5
P2RY13	CXCL13
UGT2B17	SULT1E1
ARID1A	IRF4
BANK1	BLK
EPN2	SH3GL3
STX19	SNAP25
CALR	APOA1
MLXIPL	MTTP
IL17RA	IL17D
DEFB103A	CAMP
TAC1	ADRA1D
ATP11B	PIGR
SH2B1	MC4R
TALDO1	FBP1
F2R	ADRA1D
LPA	FGG
LPA	APOA1
IL23R	IL17D
IL23R	IFNG
IL23R	IL24
HIST1H2BC	HIST1H3J
STXBP5	SNAP25
SERPINF2	LEFTY2
SERPINF2	FGG
FAIM2	MC4R
TSPEAR	SMPX
PTH1R	MC4R
PTH1R	GPR15
PTH1R	INSL3
LPHN2	LGR6
VNN2	LY6H
VNN2	CNTN5
FAM20C	AMBN
FAM20C	SPP1
FAM20C	FGG
FAM20C	DMP1
FAM20C	APOA1
HBA1	HBA2
SIAH2	NTN1
SIAH2	DCC
SCN4B	SCN10A
RAB39A	RAB3B
MMP1	IL1A
DTX2	CNTN1
DTX2	DNER
EBF1	POU2AF1
HTR1F	CXCL10
HTR1F	CXCL5
HTR1F	CXCL11
HTR1F	CNR2
HTR1F	ADRA2C
HTR1F	DRD2
HTR1F	CCL1
HTR1F	CXCL9
HTR1F	CCL20
HTR1F	S1PR5
HTR1F	CXCL13
BCAT2	IL4I1
ACPP	PIGR
EXOSC3	AICDA
GADD45GIP1	LPO
ACOT4	FBP1
SAGE1	MAGEC1
MARVELD2	ILDR1
DYX1C1	POU3F4
TPRX1	ARGFX
UTS2R	ADRA1D
ITLN1	ENDOG
SOX2	POU3F4
SOX2	PROM1
SOX2	NR0B1
SOX2	GFAP
P2RY11	GPR15
P2RY11	ADRA1D
P2RY11	MC4R
P2RY11	INSL3
TRIM25	GBP5
TRIM25	IRF4
FZD2	SFRP1
A2M	MMP12
A2M	APOA1
A2M	LEFTY2
A2M	FGG
SMARCE1	IRF4
KIF15	HLA-DOB
HSPA5	MZB1
PENK	AMBN
PENK	CXCL11
PENK	ADRA2C
PENK	SPP1
PENK	CCL1
PENK	FGG
PENK	S1PR5
PENK	CXCL13
PENK	CXCL10
PENK	CXCL5
PENK	CNR2
PENK	DRD2
PENK	DMP1
PENK	APOA1
PENK	CXCL9
PENK	CCL20
OXTR	ADRA1D
STXBP6	SNAP25
UPB1	GAD1
SYT9	SNAP25
SYT9	SH3GL3
SEPT1	SEPT3
LAMA3	LAMC3
LAMA3	MMP12
LAMA3	PAK7
DEFB103B	CAMP
CYP2B6	ALOX15B
CYP2B6	GSTA1
SAV1	RASSF6
PPP2R1A	PSMA8
GSK3B	PSMA8
SEMA6D	NTN1
CD28	TNFRSF9
CD28	IFNG
CD28	CARTPT
CD28	GZMB
COL12A1	MMP12
MAT2B	IL4I1
WNT11	SFRP1
FBN1	AMBN
FBN1	SPP1
FBN1	DMP1
FBN1	APOA1
FBN1	FGG
CNDP2	GAD1
CARM1	HIST1H3J
CARM1	APOA1
TNP2	HIST1H3J
CYP11B2	AKR1D1
PSMG2	PSMA8
KLK4	AMBN
KLK4	WDR72
CAPZA3	HLA-DOB
PSEN1	PIGR
PSEN1	DNER
PSEN1	CNTN1
PSEN1	GFAP
CCR8	CXCL11
CCR8	ADRA2C
CCR8	CCL1
CCR8	CCL7
CCR8	S1PR5
CCR8	CXCL13
CCR8	CXCL10
CCR8	CXCL5
CCR8	CNR2
CCR8	DRD2
CCR8	CXCL9
CCR8	CCL20
TNFRSF12A	PSMA8
CUL1	PSMA8
RORC	IL23R
MAF	IRF4
LMNB2	GZMB
MDH2	FBP1
MDH2	IL4I1
VIPR1	MC4R
VIPR1	GPR15
VIPR1	INSL3
NOS2	IFNG
GPR39	MC4R
GPR39	ADRA1D
GPR39	GPR15
GPR39	INSL3
HBG1	HBA2
TSEN54	PCLO
CSF1	AMBN
CSF1	SPP1
CSF1	IFNG
CSF1	FGG
CSF1	DMP1
CSF1	APOA1
GLUD2	GAD1
AP2A2	SH3GL3
TAS2R60	CXCL10
TAS2R60	CCL20
TAS2R60	CXCL5
TAS2R60	CXCL11
TAS2R60	S1PR5
TAS2R60	CCL1
TAS2R60	CNR2
TAS2R60	ADRA2C
TAS2R60	DRD2
TAS2R60	CXCL9
TAS2R60	CXCL13
P4HB	AGR2
P4HB	AMBN
P4HB	SPP1
P4HB	MTTP
P4HB	DMP1
P4HB	APOA1
P4HB	FGG
IFNLR1	IL24
LPAR5	CXCL10
LPAR5	CXCL5
LPAR5	ADRA1D
LPAR5	CXCL11
LPAR5	CNR2
LPAR5	ADRA2C
LPAR5	DRD2
LPAR5	CCL1
LPAR5	CXCL9
LPAR5	CCL20
LPAR5	S1PR5
LPAR5	CXCL13
IL3RA	IFNG
